132150,150211,052227026,009445388,000,08437,01060,9,1,0
132151,150211,052227027,009445388,000,08865,01060,9,1,0
132152,150211,052227027,009445389,000,15200,01060,9,1,0
132153,150211,052227027,009445389,000,10333,01061,9,1,0
132154,150211,052227027,009445389,000,08010,01061,9,1,0
132155,150211,052227027,009445390,000,08360,01061,9,1,0
132156,150211,052227027,009445390,000,05908,01062,9,1,0
132157,150211,052227027,009445390,000,18966,01062,9,1,0
132158,150211,052227027,009445390,000,02080,01063,9,1,0
132159,150211,052227027,009445391,000,12234,01063,9,1,0
132200,150211,052227027,009445391,000,18758,01063,9,1,0
132201,150211,052227027,009445391,000,08929,01063,9,1,0
132202,150211,052227026,009445391,000,12326,01062,9,1,0
132203,150211,052227026,009445392,000,13594,01062,9,1,0
132204,150211,052227026,009445393,000,13648,01061,9,1,0
132205,150211,052227025,009445393,000,09759,01060,9,1,0
132206,150211,052227025,009445394,000,10499,01060,9,1,0
132207,150211,052227025,009445394,000,10380,01060,9,1,0
132208,150211,052227025,009445395,000,08341,01059,9,1,0
132209,150211,052227025,009445396,000,09444,01058,9,1,0
132210,150211,052227025,009445396,000,12415,01057,9,1,0
132211,150211,052227025,009445397,000,13810,01056,9,1,0
132212,150211,052227024,009445397,000,11291,01056,9,1,0
132213,150211,052227025,009445397,000,07716,01056,9,1,0
132214,150211,052227024,009445398,000,14582,01055,9,1,0
132215,150211,052227024,009445398,000,18289,01055,9,1,0
132216,150211,052227024,009445398,000,06248,01055,9,1,0
132217,150211,052227024,009445398,000,05295,01055,9,1,0
132218,150211,052227024,009445399,000,08949,01054,9,1,0
132219,150211,052227024,009445399,000,03620,01054,9,1,0
132220,150211,052227024,009445399,000,02999,01054,9,1,0
132221,150211,052227025,009445400,000,05216,01054,9,1,0
132222,150211,052227025,009445400,000,04231,01054,9,1,0
132223,150211,052227025,009445401,000,04331,01054,9,1,0
132224,150211,052227025,009445401,000,07110,01054,9,1,0
132225,150211,052227025,009445401,000,13127,01051,9,1,0
132226,150211,052227025,009445401,000,05886,01051,9,1,0
132227,150211,052227025,009445401,000,06931,01049,9,1,0
132228,150211,052227025,009445402,000,09352,01048,9,1,0
132229,150211,052227024,009445402,000,14809,01047,9,1,0
132230,150211,052227026,009445403,000,13636,01048,9,1,0
132231,150211,052227026,009445403,000,11290,01046,9,1,0
132232,150211,052227027,009445404,000,10643,01047,9,1,0
132233,150211,052227027,009445404,000,18942,01046,9,1,0
132234,150211,052227029,009445405,000,08778,01045,9,1,0
132235,150211,052227028,009445405,000,13318,01044,9,1,0
132236,150211,052227030,009445405,000,-31781,01045,9,1,0
132237,150211,052227029,009445405,000,15251,01045,9,1,0
132238,150211,052227031,009445406,000,20284,01045,9,1,0
132239,150211,052227031,009445407,000,10622,01042,9,1,0
132240,150211,052227033,009445408,000,09151,01042,9,1,0
