193357,050411,052228991,009431711,000,00000,00753,3,1,0
193358,050411,052229296,009431944,000,00000,00753,3,0,0
193359,050411,052229959,009432416,000,00212,00352,6,1,0
193401,050411,052229888,009432405,000,00208,00558,6,1,0
193402,050411,052229871,009432397,000,00232,00613,6,1,0
193403,050411,052229873,009432363,000,00232,00604,5,1,0
193404,050411,052229852,009432327,001,00224,00637,5,1,0
193405,050411,052229847,009432309,000,00147,00645,5,1,0
193406,050411,052229847,009432294,000,00242,00652,5,1,0
193407,050411,052229847,009432280,001,00223,00664,5,1,0
193408,050411,052229841,009432259,001,00223,00666,6,1,0
193409,050411,052229840,009432248,001,00255,00676,6,1,0
193410,050411,052229837,009432240,001,00202,00682,6,1,0
193411,050411,052229825,009432226,001,00223,00688,6,1,0
193412,050411,052229815,009432216,002,00211,00697,6,1,0
193413,050411,052229806,009432209,001,00204,00705,6,1,0
193414,050411,052229801,009432202,000,00232,00713,6,1,0
193415,050411,052229801,009432195,001,00005,00722,6,1,0
193416,050411,052229798,009432186,001,00258,00732,6,1,0
193417,050411,052229793,009432176,001,00204,00742,6,1,0
193418,050411,052229785,009432168,002,00199,00751,6,1,0
193419,050411,052229778,009432160,001,00223,00762,6,1,0
193420,050411,052229775,009432151,000,00288,00772,6,1,0
193421,050411,052229771,009432142,001,00223,00783,6,1,0
193422,050411,052229774,009432139,001,00207,00793,6,1,0
193423,050411,052229775,009432132,002,00205,00802,6,1,0
193424,050411,052229776,009432127,001,00228,00812,6,1,0
193425,050411,052229779,009432122,001,00215,00821,6,1,0
193426,050411,052229777,009432112,001,00266,00831,6,1,0
193427,050411,052229779,009432108,001,00334,00839,6,1,0
193428,050411,052229778,009432102,001,00222,00848,6,1,0
193429,050411,052229778,009432097,001,00338,00856,6,1,0
193430,050411,052229777,009432096,001,00213,00861,6,1,0
193431,050411,052229777,009432095,001,00209,00863,6,1,0
193432,050411,052229775,009432095,001,00211,00865,6,1,0
193433,050411,052229777,009432094,000,00229,00871,6,1,0
193434,050411,052229797,009432103,000,00341,00847,7,1,0
193435,050411,052229807,009432107,000,00018,00838,7,1,0
193436,050411,052229814,009432110,000,00220,00832,7,1,0
193437,050411,052229819,009432112,000,00170,00829,7,1,0
193438,050411,052229822,009432113,001,00025,00828,7,1,0
193439,050411,052229828,009432117,000,00198,00826,7,1,0
193440,050411,052229828,009432115,001,00190,00827,7,1,0
193441,050411,052229831,009432118,000,00190,00825,7,1,0
193442,050411,052229837,009432123,001,00013,00824,7,1,0
193443,050411,052229840,009432125,000,00300,00824,7,1,0
193444,050411,052229849,009432129,000,00013,00817,7,1,0
193445,050411,052229857,009432133,001,00010,00810,7,1,0
193446,050411,052229865,009432137,001,00043,00804,7,1,0
193447,050411,052229873,009432142,000,00022,00797,7,1,0
193448,050411,052229882,009432145,001,00014,00791,7,1,0
193449,050411,052229884,009432147,001,00018,00793,7,1,0
193450,050411,052229898,009432154,001,00029,00780,7,1,0
193451,050411,052229900,009432157,001,00031,00778,7,1,0
193452,050411,052229903,009432160,002,00027,00779,7,1,0
193453,050411,052229904,009432161,001,00020,00782,7,1,0
193454,050411,052229904,009432158,000,00015,00796,7,1,0
193455,050411,052229903,009432156,001,00006,00811,7,1,0
