3493,1800
3503,1800
3512,1800
3522,1800
3531,1800
3542,1800
3551,1800
3560,1800
3569,1800
3579,1800
3589,1800
3598,1800
3607,1800
3617,1800
3627,1800
3636,1800
3645,1800
3655,1800
3664,1800
3674,1800
3684,1800
3693,1800
3703,1800
3717,1800
3727,1800
3736,1800
3746,1800
3758,1800
3768,1800
3778,1800
3787,1800
3798,1800
3807,1800
3816,1800
3826,1800
3835,1800
3845,1800
3855,1800
3864,1800
3874,1800
3884,1800
3894,1800
3903,1800
3916,0
3924,0
3932,0
3940,0
3947,0
3955,0
3962,0
3971,0
3978,0
3986,0
3994,0
4001,0
4008,0
4017,0
4025,0
4032,0
4039,0
4047,0
4055,0
4063,0
4070,0
4078,0
4085,0
4093,0
4101,0
4109,0
4116,0
4124,0
4131,0
4140,0
4147,0
4155,0
4162,0
4170,0
4177,0
4186,0
4193,0
4201,0
4209,0
4216,0
4225,0
4232,0
4240,0
4248,0
4257,0
4265,0
4273,0
4280,0
4288,0
4295,0
4302,0
4311,0
4318,0
4326,0
4333,0
4341,0
4348,0
4356,0
4364,0
4371,0
4379,0
4386,0
4393,0
4402,0
4409,0
4417,0
4424,0
4431,0
4440,0
4447,0
4455,0
4462,0
4470,0
4477,0
4486,0
4493,0
4501,0
4508,0
4516,0
4524,0
4532,0
4539,0
4546,0
4554,0
4561,0
4570,0
4577,0
4584,0
4592,0
4599,0
4606,0
4615,0
4622,0
4630,0
4637,0
4645,0
4653,0
4661,0
4668,0
4676,0
4683,0
4691,0
4699,0
4707,0
4719,0
4726,0
4733,0
4742,0
4750,0
4759,0
4766,0
4774,0
4782,0
4790,0
4797,0
4804,0
4811,0
4818,0
4826,0
4833,0
4840,0
4847,0
4854,0
4861,0
4869,0
4876,0
4883,0
4890,0
4897,0
4904,0
4912,0
4919,0
4926,0
4933,0
4940,0
4947,0
4955,0
4962,0
4969,0
4976,0
4983,0
4990,0
4998,0
5005,0
5012,0
5019,0
5026,0
5035,0
5041,0
5049,0
5056,0
5063,0
5070,0
5078,0
5085,0
5092,0
5099,0
5106,0
5113,0
5121,0
5128,0
5135,0
5142,0
5148,0
5155,0
5163,0
5170,0
5177,0
5184,0
5191,0
5198,0
5206,0
5213,0
5220,0
5227,0
5234,0
5241,0
5249,0
5257,0
5265,0
5272,0
5279,0
5286,0
5294,0
5300,0
5307,0
5314,0
5321,0
5328,0
5336,0
5343,0
5350,0
5356,0
5363,0
5370,0
5378,0
5385,0
5392,0
5398,0
5405,0
5412,0
5420,0
5427,0
5434,0
5441,0
5447,0
5454,0
5462,0
5469,0
5476,0
5483,0
5490,0
5496,0
5504,0
5512,0
5519,0
5526,0
5533,0
5540,0
5547,0
5554,0
5561,0
5568,0
5575,0
5582,0
5590,0
5596,0
5603,0
5610,0
5617,0
5624,0
5632,0
5639,0
5646,0
5653,0
5660,0
5667,0
5673,0
5681,0
5688,0
5695,0
5702,0
5709,0
5720,0
5727,0
5733,0
5739,0
5746,0
5752,0
5761,0
5768,0
5774,0
5781,0
5787,0
5794,0
5800,0
5808,0
5814,0
5820,0
5827,0
5833,0
5840,0
5847,0
5854,0
5860,0
5866,0
5873,0
5879,0
5886,0
5893,0
5900,0
5906,0
5913,0
5919,0
5925,0
5933,0
5939,0
5946,0
5952,0
5959,0
5965,0
5972,0
5979,0
5985,0
5992,0
5998,0
6005,0
6011,0
6019,0
6025,0
6032,0
6038,0
6045,0
6051,0
6059,0
6065,0
6072,0
6078,0
6084,0
6091,0
6097,0
6105,0
6111,0
6117,0
6122,0
6128,0
6134,0
6140,0
6147,0
6153,0
6159,0
6165,0
6171,0
6177,0
6183,0
6190,0
6196,0
6202,0
6208,0
6214,0
6220,0
6225,0
6232,0
6238,0
6244,0
6250,0
6256,0
6264,0
6270,0
6277,0
6283,0
6288,0
6294,0
6300,0
6306,0
6312,0
6319,0
6324,0
6330,0
6336,0
6342,0
6348,0
6354,0
6360,0
6366,0
6372,0
6378,0
6384,0
6390,0
6395,0
6402,0
6408,0
6414,0
6420,0
6426,0
6431,0
6437,0
6444,0
6450,0
6456,0
6462,0
6467,0
6473,0
6479,0
6486,0
6492,0
