006500420,050795250
006500750,046515140
006502360,046517610
006502610,046517390
006502720,050792390
006514610,050983690
006515440,051714720
006520640,046523750
006524500,051526030
006546140,051434220
006549190,051004970
006553060,051695420
006553220,046537030
006553390,046536920
006554860,051279970
006563360,046565330
006564060,046563560
006564440,046540330
006566530,046552780
006567530,051862440
006568330,050405720
006569250,046531890
006572060,046527830
006572860,051847500
006573640,046538060
006574110,051847440
006585670,051488360
006587360,046535970
006587530,046561280
006591810,046523580
006592750,050925420
006593690,050573310
006596440,051194420
006596470,050946190
006598750,051711420
006600000,046519280
006600940,050935810
006601670,051704190
006602440,046531220
006605250,050700110
006610310,046519440
006614030,046521360
006616920,046520970
006617220,051341330
006619830,046541720
006621440,046542250
006622750,050952810
006624970,046523860
006626670,050851360
006629640,046511530
006635640,046757420
006635860,046757360
006639720,046517220
006640670,046518940
006646170,046638940
006646810,046509420
006649080,046536860
006650830,050605360
006650940,046538890
006651030,046514780
006652060,046540140
006652890,050810830
006665640,050451080
006666330,050704810
006671810,051186310
006677690,051607920
006678440,051608140
006680310,051213750
006681060,046523890
006682810,051754280
006683250,051715280
006684000,051165560
006685580,050867890
006696530,050867280
006699640,050872440
006709580,051856470
006716000,050899390
006718330,050911860
006722720,050648220
006723920,046958190
006724780,051703420
006726690,050489470
006726810,051701220
006732580,050390220
006737780,050413250
006738810,051198420
006741750,046581640
006745920,051270080
006747220,051270640
006750610,051200330
006757310,051601250
006758810,051210830
006760670,046609140
006761220,050934920
006762110,051216670
006762830,050675970
006768560,050755610
006770860,051228610
006771280,051230440
006771530,046598750
006771610,046588810
006773280,046594470
006775440,051187030
006775530,051187030
006777970,050957250
006790420,051207330
006792360,050980500
006797440,050938310
006804330,051866390
006804780,050917110
006806170,047085810
006808720,051614640
006809220,047086470
006809720,051175720
006810310,051255890
006810640,047093110
006811920,051866580
006813440,051815970
006813750,050938720
006813920,050938390
006813970,051816890
006814000,050938720
006814220,050938560
006818830,050822110
006821560,051022440
006825140,052021610
006825610,050776060
006825830,047100390
006826190,047093060
006828280,047105060
006831280,051192720
006832420,050735780
006833470,051288060
006833690,051312640
006834640,047111780
006839060,047109060
006840060,051227670
006841220,046479140
006842610,051681470
006846920,050928080
006849000,046483110
006850390,051431030
006851420,050901030
006851640,051824530
006855860,051310060
006856940,051517500
006860140,051168060
006861920,051493250
006864500,051498970
006873420,049279560
006873920,050871360
006877170,050708920
006878390,050709170
006879420,050941140
006879890,050955810
006880330,049296190
006880580,049295890
006881560,051450860
006882640,049282440
006886170,050812280
006886830,047055030
006887360,049302110
006888060,051086110
006888330,050895970
006888640,051085000
006889420,051437810
006889640,051070640
006890940,052576190
006893060,051964810
006896030,046979970
006896750,046444170
006897360,051971390
006898220,050716060
006900170,050843190
006900750,051021780
006901110,046457500
006903250,051023140
006903920,047017610
006904310,047012670
006905640,052125970
006906640,046443640
006908140,051064080
006908310,047017470
006909080,047024080
006911500,051093530
006911780,046990330
006917080,052137420
006920220,050724030
006920860,047000000
006920970,051295890
006922190,046372250
006924000,046991780
006924190,046990000
006925890,052549830
006926970,050896030
006930030,050775690
006931330,051463580
006932500,046411190
006935470,050963500
006937440,050730810
006938140,050731190
006940780,050832000
006942470,050953890
006943690,050953940
006945360,050617310
006946110,051121670
006946860,051227030
006947940,046997030
006948890,051176690
006949170,052053250
006949360,052053580
006950000,051174670
006950420,051308610
006950750,047002500
006951170,050904140
006952310,050956250
006959440,050798890
006962690,047005330
006962890,050959220
006965580,050809610
006967190,047073080
006968190,050958440
006968250,052536810
006970890,051065690
006971690,051066080
006972830,052177780
006973170,050931390
006973420,047076000
006973580,052602640
006974640,050858310
006975690,050954470
006976280,051655970
006977530,051139830
006978440,050952530
006978560,051381500
006979640,050966830
006980420,050965890
006981280,050960030
006981970,051331860
006982080,050950390
006982190,051657720
006983610,051952860
006984310,050948390
006988640,051288830
006989190,051188890
006989970,051527500
006990170,051527500
006991530,051398920
006991780,051016140
006992390,050647530
006993190,046297030
006993390,051044690
006994780,051260530
006996280,051049440
006996580,051049670
006998060,052587220
006999030,051231970
006999440,051576080
007000110,051329720
007003220,051331170
007004280,050947170
007005250,050947110
007007030,051069830
007007110,051433750
007016750,050948220
007017530,051187860
007018470,050948670
007018530,051469330
007019500,051543390
007020250,051033470
007024390,046290780
007024890,051417190
007029440,051333030
007032030,050982830
007033360,050736860
007033610,050967250
007036530,051039170
007050720,051881110
007050810,051879780
007054580,051586420
007054970,051025250
007057690,051743920
007057780,050748060
007057890,050967970
007059560,051557720
007059860,051438500
007060690,051091830
007060940,051419280
007061500,050938890
007061720,051039670
007063030,052167140
007063140,051463220
007064560,051463890
007064830,052166060
007065280,051332500
007066030,052192940
007066220,052326940
007066750,052322440
007067940,050674830
007069810,051464360
007070530,050920560
007072560,051512060
007073030,051855190
007073970,051228110
007074390,051855330
007075420,051379610
007077280,051654420
007079140,050949470
007080140,051580690
007088500,051051080
007088500,050824190
007089640,051904080
007089920,051521330
007092810,051516720
007094890,051469470
007095280,051469920
007097220,051351500
007097890,051338810
007099170,051078580
007100810,046909440
007101170,051510220
007101860,051509720
007102360,052395030
007102580,052394890
007106750,051213670
007106780,051516190
007107220,046911390
007110060,050649690
007114060,050710890
007115310,051250920
007116530,050966390
007117640,052083860
007118250,051034890
007119890,051026080
007120560,050990170
007126940,052009000
007128360,051277720
007129220,051608420
007129220,050990170
007129860,051472940
007131420,051199390
007132560,050988500
007133060,046927780
007135500,046930690
007136720,051506360
007138890,046811330
007143330,051247360
007145440,046795720
007145580,051980720
007148440,050747060
007148690,050691110
007149140,046801860
007149440,052339170
007151190,052336690
007151360,051577560
007151420,050968780
007151610,050687940
007152280,050688080
007152640,050695610
007155280,046796390
007156110,051173330
007157220,050993970
007157500,051174030
007157750,050685280
007158030,050685420
007158780,050723640
007160640,051736310
007163330,050680220
007163780,051245610
007165110,052507670
007166080,050822030
007168220,052664530
007168330,049399170
007168530,050686610
007173250,047100280
007173690,051260810
007174080,050639670
007176310,051928110
007176940,051410280
007177810,052504140
007178030,046810750
007179170,050748170
007180060,050804360
007181310,050741390
007184170,051962220
007184470,051182780
007186000,050802140
007189170,053485060
007189420,050698500
007189470,051476080
007190000,053366890
007190500,051225640
007190580,051224640
007194860,051667080
007195060,050697670
007195360,047113890
007197310,051666580
007200170,050679580
007201310,051849780
007202610,050995000
007203190,051297780
007203720,047119030
007206940,051097610
007208560,053394780
007208970,053395420
007211280,051307110
007213890,051177390
007214190,051177310
007215560,052014000
007215890,050655220
007217420,052014670
007218500,051278330
007219280,053355560
007219940,053353780
007220670,051115640
007220750,050636670
007223110,051012170
007223780,052136890
007224030,052137720
007224890,053342390
007227420,050845140
007228440,050791280
007228940,050791940
007230780,051013560
007231670,053339860
007233440,051057640
007234170,051013830
007235000,046870530
007235080,046870420
007236140,050906360
007236670,051844560
007237810,050811860
007238530,047132280
007239250,047131280
007239610,051063670
007239780,050782970
007239780,050782920
007240060,047138390
007240250,051280640
007240390,051064440
007241140,051939610
007241970,051295860
007244110,050646420
007248470,047134670
007248940,047134920
007249440,047134190
007249610,047134030
007250110,047138420
007250140,047127750
007254080,047140530
007254780,047134190
007254860,051656110
007256060,047128860
007258860,050679220
007259110,051502000
007259310,050969920
007260280,050970190
007262690,050820190
007263560,051313890
007264530,050820810
007264940,051952110
007265110,047140190
007265560,051217420
007266360,047152220
007267000,047152750
007267330,051217640
007267530,051601810
007267750,053064390
007268530,047149080
007270860,050848220
007270940,050848250
007271560,051357310
007273280,052691810
007273940,052691720
007276420,051355080
007276500,047125640
007276610,050690560
007277860,052178310
007278470,050658140
007278670,051314440
007278890,047046810
007278920,050934190
007281110,047146250
007287860,051250170
007289920,051250080
007292500,051674030
007294970,052077560
007295170,047102500
007295220,047102580
007302280,052674440
007302500,052674720
007303030,051646610
007306830,051295140
007307690,051161830
007309500,047077780
007311940,052071830
007312470,051145560
007314530,050787250
007314920,051565000
007315580,052442530
007315750,050787440
007316140,052383750
007318440,051537330
007319220,052250830
007323280,051508890
007323500,051516830
007323610,052503560
007323670,052503530
007325500,051491390
007325530,051491670
007326310,050822940
007328610,051740810
007334890,050767360
007340940,050767390
007343470,053003030
007343560,053002970
007348080,051582500
007351580,052989530
007351940,052545860
007354140,051405810
007355420,051597830
007355420,050740780
007357220,052468000
007357690,050823190
007369110,047139470
007372640,051866560
007380170,051631920
007381310,051698170
007382360,051698310
007382970,046899170
007384110,051339970
007391390,046887360
007393330,051608060
007394030,051339000
007394420,051339080
007397220,052100140
007397560,051343580
007401420,051482310
007405780,051338080
007407220,046920640
007410220,053442670
007410860,051317500
007411830,051353060
007412390,053442640
007414720,051344860
007416610,046909970
007419470,052701940
007420080,052141560
007421000,050985560
007421390,052142530
007422580,050833080
007422810,052431750
007423330,046939860
007423610,050774390
007424920,052430060
007425470,046931250
007427780,051340830
007427940,051381810
007428560,051382110
007430080,051753970
007430580,050842780
007432640,046925580
007432860,050985420
007432970,051033580
007433250,046940750
007434140,051408500
007435170,051615390
007436140,052065080
007436250,046944360
007436360,050922110
007438750,051191440
007439940,046929890
007440860,050858280
007441110,051939920
007441750,051276170
007442780,051939890
007446890,051523920
007447500,046940060
007448360,051358860
007450030,051381500
007450220,052992890
007452780,051477110
007453060,046940250
007453860,051381610
007454810,046963170
007457920,051310060
007460420,051380000
007462500,051324170
007464220,046949170
007464860,052787250
007466860,051373110
007466920,051662470
007468000,051500080
007470280,051381640
007472000,051362690
007479890,046959720
007480110,051392220
007481080,051920080
007481940,051347670
007482310,051919190
007487420,053478500
007488000,046959330
007488610,050975390
007488830,052814080
007489390,046949030
007490030,051344110
007490140,051370470
007491810,051371000
007493390,053459890
007495280,046960280
007496110,046927030
007496670,046926940
007497280,046975390
007497310,051880560
007506330,052213420
007506580,052214940
007507330,051503970
007510310,047052030
007515750,051197580
007517470,052681440
007518030,051327250
007518440,051328970
007520860,051562720
007522470,053077470
007522580,053076940
007522830,051388580
007527220,051160970
007528060,047195670
007529170,051310560
007531000,047209500
007532920,047201110
007535220,050976250
007537830,051555920
007538690,051739750
007539470,051739000
007540280,047195110
007540280,047195000
007541470,053426670
007542830,051679670
007543580,053425390
007544890,051353330
007545810,051408390
007547780,052496560
007547890,051034670
007548280,051032310
007548530,051115530
007551860,051248360
007553280,051000310
007558060,051460860
007559830,051119860
007560080,051917500
007563310,047515500
007564330,047561250
007564440,047561470
007565780,047549440
007565830,047550060
007566110,047549610
007566310,047201030
007566470,046875250
007569030,051152170
007573330,047529940
007576060,050924750
007576500,051194030
007579780,053014280
007581080,047550580
007581360,047199780
007581440,047550530
007581530,047200000
007581580,047199780
007582670,047494030
007585220,051630970
007585280,051254970
007585670,047553890
007585970,047553330
007587860,050364890
007588030,050359580
007590920,047566280
007591110,052837670
007591420,047499110
007593250,047540060
007593810,047547000
007594060,047546940
007594110,047485030
007595780,051129170
007596890,052578610
007597440,047508330
007599030,047494030
007600810,047546580
007601530,047493190
007602670,047498060
007602860,047571920
007603140,047521310
007603530,051433030
007605060,047533140
007605060,051204690
007605190,051258030
007606140,047561310
007607310,047515110
007608310,050802580
007608970,047564280
007609560,047572920
007611750,047521330
007613220,047513940
007613690,047568560
007613940,047517110
007614890,047547000
007619720,047566190
007621390,046759720
007624060,047529970
007627720,051367720
007632000,051116580
007637670,046750220
007639860,052861670
007640830,047524500
007640940,047524360
007643000,052084810
007643440,051026780
007644170,051798390
007644860,051320250
007645420,052164440
007651500,050922470
007651860,047602610
007653970,047016810
007654360,051501250
007656140,047626440
007662560,047607580
007663310,050987110
007664250,051694640
007668330,051368670
007681390,051535720
007690390,052724940
007693690,052725190
007703170,051584310
007707530,051339640
007708030,051477530
007712970,047535140
007717310,051276810
007719530,049437720
007721970,051880940
007722610,051245330
007723580,051701360
007723940,047528690
007725190,052730610
007726220,051182530
007727390,047495030
007730830,049432110
007735250,049452640
007740780,051059610
007744470,050940750
007747060,051349530
007748220,047483780
007748640,047483580
007757920,051251140
007759690,047298060
007759720,047297940
007763360,053343940
007763640,053342830
007766280,049445080
007768280,049445190
007768920,049445690
007770420,051467280
007771970,047236690
007772000,047236610
007774220,052025330
007774640,047488690
007774940,051029500
007776860,051670330
007777610,047482780
007778110,047482780
007779780,047476890
007780280,049443280
007780830,052282750
007781810,047474860
007781970,052282720
007789140,051755970
007797420,050306030
007808250,047439670
007810190,051540190
007811470,048025580
007812030,051686500
007812220,051686440
007812440,051540330
007815580,047983810
007816810,050953310
007817140,052972670
007817360,052970580
007818440,050295310
007819830,047256250
007820190,048511560
007821440,051669030
007822470,048502140
007822860,051243780
007822860,048521250
007823190,051618690
007825780,051464190
007826110,051039280
007827170,051667470
007827250,051465000
007829360,051673610
007830280,047990580
007838780,051654110
007840420,051715640
007841220,047988390
007841500,047988670
007841500,051033920
007842530,050990310
007844810,051702060
007845220,051107720
007847080,051389390
007847280,048026080
007848190,051774310
007853110,047990780
007853360,046678310
007855860,053055860
007856190,053043470
007857080,051835970
007857750,047995830
007857780,051966530
007858560,051051670
007860720,052036500
007863500,046688780
007864890,046686500
007866170,046686750
007866250,046685170
007867220,048599330
007867780,046690000
007868310,051469580
007869580,046686220
007870110,046691420
007871750,050963780
007872690,046683690
007874890,050874610
007875140,046690110
007877280,048601640
007883670,048349690
007884610,051941560
007885250,050938310
007888190,047988530
007890030,047348860
007892030,051133140
007893280,048340560
007898440,051778330
007900940,051465610
007900940,052164640
007902830,048340000
007904060,051794810
007905250,051122690
007905780,051926190
007906060,047349610
007907560,051123780
007908030,047358170
007908780,051947810
007910560,053583530
007912080,053586280
007913030,048336810
007917470,048499140
007918860,048487310
007922440,051542720
007923470,048512670
007923690,048331250
007926140,051866440
007926360,051865420
007931310,048496860
007932640,048326470
007933280,047364670
007945220,052682280
007947330,050869000
007948220,048440250
007949640,050828030
007949860,050828750
007953030,051765780
007955750,049987500
007966420,051176330
007967220,051257560
007973560,051001530
007974860,052851140
007975780,051037640
007976670,051934060
007976810,050885440
007976860,050885310
007978420,050838720
007979690,049996970
007983500,051961640
007984360,051165310
007987060,052823670
007987440,051359140
007989420,052850750
007989640,051130890
007997330,050409500
007999940,051038220
008005530,052581750
008006890,046940890
008008250,051178190
008011970,051137420
008012220,050861750
008021030,051966110
008024860,051824970
008028110,050852110
008030610,050781940
008034830,052301420
008035500,052299970
008036420,052291560
008036530,050470280
008036810,052025940
008040610,051880170
008043110,051913610
008043170,051913580
008045940,050154110
008053250,050803330
008057470,050472420
008058360,050474610
008061420,051150610
008061970,052247190
008062610,053526440
008064860,050503030
008067310,050135780
008068360,051094000
008069500,051376830
008081640,050858750
008082890,052824470
008093860,050037670
008094000,052818330
008096500,050110580
008097110,050423330
008099640,051542500
008102920,050472220
008103440,050471190
008104500,051637890
008105420,051088920
008106750,050910580
008108190,048796310
008116110,053398640
008116720,048799610
008119530,050055000
008123670,050392640
008124360,052135330
008124830,050417080
008126000,050050580
008129110,051592580
008148810,050759190
008149670,052104110
008150500,048859170
008153610,050144670
008159060,046783280
008159080,046783470
008162830,050306060
008163280,051320580
008165610,051793330
008167310,052550190
008181750,051582720
008188080,051261110
008195830,048894220
008196500,048904470
008200890,048836580
008201390,049054170
008202110,051964250
008207970,048898580
008212830,052338440
008212970,050041440
008213220,050171750
008217920,052601220
008225360,050072720
008228970,050072110
008235110,050072190
008240860,050066720
008244890,046889280
008244890,046889440
008246610,050323750
008246890,050322780
008249030,050987140
008253530,050060750
008253780,050060670
008256830,050072390
008259580,050070690
008260190,048131390
008261940,051730360
008270280,047083580
008273560,049607420
008274720,050731830
008276920,053386190
008277140,049678220
008279280,049631940
008282000,050736500
008282360,050012690
008284330,051878860
008285220,047053690
008287030,051339170
008288420,047059720
008290280,047079310
008291110,047057640
008292500,047057220
008294610,047038420
008294690,047046970
008294940,050770170
008295250,047046970
008295830,047069440
008296310,047054890
008296440,047054440
008296940,047055000
008297220,047070670
008298670,051808360
008298780,046967970
008299280,049641000
008299440,047058330
008300310,050742670
008302500,047041670
008303080,047033780
008303640,049037000
008304060,047045640
008304080,047045830
008304640,049036720
008305360,049036780
008305440,048292470
008307500,046980940
008307640,050777280
008309970,050723250
008310140,047063310
008311250,046998780
008311670,046978330
008311940,046978610
008315530,047042890
008318580,047058110
008318720,049632250
008320390,051787920
008320640,047065110
008321390,047055470
008321690,051532810
008323220,050788500
008323530,051811030
008325280,047034170
008326720,048981440
008327860,047058670
008329810,046979140
008329970,051520280
008330000,052328140
008330500,047033860
008334580,051725670
008336360,051608670
008336440,051351420
008337670,050815530
008338140,053266810
008340000,047056440
008341390,051631750
008341690,052016860
008343030,047047860
008344970,047103190
008345190,050619780
008345890,047056310
008346670,047052080
008346860,050814890
008346920,047045190
008348530,049004360
008349310,051675750
008353420,050616750
008353720,048998170
008360190,049008280
008365110,048994440
008371190,048135830
008372190,046869750
008372310,046869970
008377140,048314220
008380030,049993780
008383750,049934530
008384250,049641330
008384280,048991500
008384670,052765830
008391060,047409170
008392890,049005470
008393530,051904110
008394640,049634890
008396220,049005420
008397060,049878030
008399360,049633890
008401060,051996220
008401080,048989420
008401470,051996390
008402110,049654420
008404670,048968110
008406030,049928970
008406250,048977940
008407000,049684640
008410440,049685420
008410860,049922970
008412940,049980000
008413110,049980000
008413690,051481670
008415110,048993690
008418890,050020280
008418970,047972390
008419000,049989170
008419280,047972360
008420420,049987970
008421810,050153170
008427140,052088420
008427220,047171110
008427360,049496420
008428140,049986780
008428280,049986640
008428610,050020810
008428750,050931000
008429360,049979470
008430810,050042640
008431030,047138360
008431530,049982830
008431750,049982250
008431940,047967780
008433810,049860190
008436940,049981580
008437440,047455920
008437670,049981780
008438440,049662360
008439330,050840310
008439810,050043440
008440280,047895360
008441810,050139750
008442250,050139610
008444030,047085640
008445280,049947610
008446220,049662470
008447420,050243500
008448060,047402250
008448190,049858190
008448640,047301250
008448860,050267000
008449390,049664110
008449420,049661330
008450060,048029970
008450280,047179640
008450330,048057140
008452310,050149250
008452470,049650500
008452890,049986920
008452920,049987000
008453310,047141330
008453860,047140970
008454560,049953110
008455080,049605670
008455670,047184920
008456190,047184530
008456330,049951610
008456360,049001940
008456500,051526190
008456530,050281530
008456970,049646060
008456970,050186940
008457310,050265780
008457500,049906940
008457530,049604110
008457810,050391110
008457860,049482080
008458330,047207780
008460110,047209640
008460220,050172030
008460330,049495530
008460860,049500000
008461110,049593060
008461190,049593330
008461280,050912560
008461640,049603610
008461690,049490360
008462110,049600220
008462170,049605330
008462940,051969390
008463190,053436140
008464310,050191080
008464920,049644280
008465470,049644420
008466440,051980810
008467670,049799390
008467720,048897060
008469830,049642470
008470390,049642720
008471920,049460500
008472330,048028810
008472360,047393890
008472670,047984080
008472860,049715330
008473280,047983580
008474280,048899310
008474420,048032250
008475080,050177360
008475750,049339420
008475890,049339610
008476560,048077640
008477420,047198830
008477750,048079750
008479440,049767390
008480000,049645780
008480030,049629220
008480190,049898440
008480250,049880860
008481280,047373580
008481440,049918560
008481720,051248780
008481860,050928750
008481890,049720190
008482170,047956750
008482690,049931110
008482970,049874750
008486580,049529690
008486920,049899580
008487920,049587860
008488670,050301940
008489220,047425860
008489420,050302390
008489500,047367560
008489970,049735030
008490310,049587750
008490420,049733220
008490440,051348470
008490530,047406890
008490670,047376890
008490810,047949560
008491110,047388560
008491560,047427170
008491640,047427000
008491940,047964110
008492220,049532690
008492330,049829810
008492360,047391640
008492390,047197500
008495940,049476310
008497080,047422360
008498670,047368560
008498750,048212890
008499670,048905920
008499970,047387560
008500000,050567810
008500580,049753690
008501530,047398140
008503110,047957640
008503220,047957640
008503360,048863000
008503530,050171470
008504030,051980330
008504220,047377530
008504280,053437560
008504610,049467170
008504720,050288140
008505060,050921610
008505530,048920030
008505920,050550970
008506280,049816890
008506390,050297860
008507690,050921750
008508360,047358530
008508640,048864720
008509080,047417860
008509920,048870470
008510440,048864140
008511780,047252890
008512170,047383810
008512610,052010750
008512860,052011110
008512940,048916140
008513860,047412030
008515220,049600920
008516860,050541190
008518330,047376810
008519280,047335110
008519440,049601250
008519440,047368890
008521060,050181970
008521440,048024310
008521610,050081280
008522420,047304720
008522750,049473330
008522830,047053420
008523030,050310640
008523110,050310860
008523190,049474690
008524500,047392280
008524530,050134560
008524970,047393830
008525330,050090970
008526830,047052080
008526830,047051860
008527220,048910140
008528890,047396610
008528890,047368690
008529390,048910860
008529500,047387690
008529580,047408560
008529860,049106330
008529920,048939560
008529970,047334780
008530140,047192470
008530140,047396860
008530330,047371080
008530440,047192060
008531080,047410780
008531420,050137830
008531690,049008690
008531860,047413310
008532190,047397390
008532280,049009440
008532440,047397810
008532690,050092000
008532970,047413220
008533140,047394470
008533140,047385500
008533330,052032190
008533670,047369640
008533830,050114890
008534060,050114670
008534560,052032000
008534580,048947250
008534830,047386920
008534890,047392470
008535360,050094890
008535390,049481580
008536000,047191060
008536690,047398280
008536860,048281080
008537190,049677890
008537310,049677780
008537670,047339940
008539690,047450470
008540000,052030220
008540060,047395390
008540530,049495170
008540560,052030310
008540690,047366190
008540690,047366470
008542080,052030360
008542420,050083250
008542560,047378720
008542940,049925720
008543000,049665140
008543030,049664860
008543750,048066440
008546000,050883030
008546110,047046170
008546170,050882890
008546220,049493190
008546610,050284470
008546890,050284310
008548780,047400780
008549000,047370030
008549750,047358780
008550060,047405690
008550560,047372670
008550720,047942190
008551030,049082360
008551530,049980000
008551580,047364030
008551780,049980080
008552140,047401890
008554420,052392190
008556580,047375920
008556780,047403670
008557310,047405030
008558000,049537000
008558280,049466310
008558280,049084860
008558640,049327280
008558810,049649970
008558830,049649360
008559610,047405170
008559640,051155220
008560780,047404940
008561750,047161780
008562690,049658440
008563500,052128670
008564610,052062830
008564750,047365190
008565420,047366110
008566060,049974670
008566080,050169670
008566220,049807560
008566640,049654440
008566780,047403750
008568220,049642810
008568420,050296920
008568690,051760920
008568720,050267750
008568860,049640690
008568860,049816250
008569440,047180750
008569890,049380610
008570250,049971940
008570360,048775310
008570360,050266280
008570780,050163970
008571110,047533610
008571890,051587640
008573560,049707640
008573560,052053190
008573580,052053190
008573610,049638920
008573890,047199440
008574470,052041810
008574500,049694890
008574750,047410000
008574860,047426190
008574940,049649310
008575000,049649330
008575060,049153640
008575080,049981810
008575080,049981640
008575720,051762940
008577140,047409420
008578170,050012580
008578780,050012470
008578810,048372000
008579110,052135280
008580140,049388580
008581030,051956030
008582310,047358970
008582310,047408110
008582360,049531720
008583190,048147140
008583470,048799190
008583670,049148890
008584170,049598500
008585690,049598420
008587060,048766330
008587500,049999170
008587860,049999310
008588030,052609060
008588830,051681310
008589030,047406330
008589750,050555360
008590110,049078860
008590530,049802440
008591640,049544030
008591640,049807640
008591640,051679810
008592280,046681940
008592440,049154810
008593080,047397810
008595440,046892280
008596940,053574670
008597720,048245780
008598560,049861140
008600250,048115440
008600690,048841470
008602890,047400280
